action,record_type,serial_title,nlm_unique_id,holdings_format,begin_volume,end_volume,begin_year,end_year,issns,currently_received,retention_policy,limited_retention_period,limited_retention_type,embargo_period,has_epub_ahead_of_print,has_supplements,ignore_warnings,last_modified
DELETE,HOLDING,Journal of pharmaceutical sciences,NLM_2985195R,Print,,,0,0,"0022-3549 (Print), 1520-6017 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/14/20
DELETE,RANGE,Journal of pharmaceutical sciences,NLM_2985195R,Print,61,83,1972,1994,"0022-3549 (Print), 1520-6017 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/14/20
ADD,HOLDING,Journal of pharmacy and pharmacology,NLM_0376363,Print,,,0,0,0022-3573,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of pharmacy and pharmacology,NLM_0376363,Print,,,1958,1958,0022-3573,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of pharmacy and pharmacology,NLM_0376363,Print,,,1967,2013,0022-3573,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of prosthetics and orthotics : JPO,NLM_8903233,Print,,,0,0,"1040-8800 (Print), 1534-6331 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Journal of prosthetics and orthotics : JPO,NLM_8903233,Print,10,15,1998,2003,"1040-8800 (Print), 1534-6331 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Journal of prosthetics and orthotics,NLM_8903233,Print,,,0,0,1040-8800,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of prosthetics and orthotics,NLM_8903233,Print,,,1998,2003,1040-8800,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of prosthodontics : official journal of the American College of Prosthodontists,NLM_9301275,Print,,,0,0,"1059-941X (Print), 1532-849X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/16/21
DELETE,RANGE,Journal of prosthodontics : official journal of the American College of Prosthodontists,NLM_9301275,Print,5,29,1996,2020,"1059-941X (Print), 1532-849X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/16/21
ADD,HOLDING,Journal of prosthodontics,NLM_9301275,Print,,,0,0,1059-941X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of prosthodontics,NLM_9301275,Print,,,1996,1999,1059-941X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of prosthodontics,NLM_9301275,Print,,,2000,2006,1059-941X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of prosthodontics,NLM_9301275,Print,,,2007,2020,1059-941X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Journal of psychiatric research,NLM_0376331,Print,,,0,0,0022-3956,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of psychiatric research,NLM_0376331,Print,,,1995,2004,0022-3956,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of psychiatric research,NLM_0376331,Print,,,0,0,"0022-3956 (Print), 1879-1379 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Journal of psychiatric research,NLM_0376331,Print,1,,0,0,"0022-3956 (Print), 1879-1379 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Journal of psychiatry & neuroscience : JPN,NLM_9107859,Print,,,0,0,"1180-4882 (Print), 1488-2434 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Journal of psychiatry & neuroscience : JPN,NLM_9107859,Print,32,35,2007,2010,"1180-4882 (Print), 1488-2434 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Journal of psychiatry & neuroscience,NLM_9107859,Print,,,0,0,1180-4882,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of psychiatry & neuroscience,NLM_9107859,Print,,,2001,2006,1180-4882,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of psychiatry & neuroscience,NLM_9107859,Print,,,2007,2010,1180-4882,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Journal of public health dentistry,NLM_0014207,Print,,,0,0,0022-4006,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of public health dentistry,NLM_0014207,Print,,,1965,1996,0022-4006,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of public health dentistry,NLM_0014207,Print,,,1997,2006,0022-4006,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of public health dentistry,NLM_0014207,Print,,,2007,2013,0022-4006,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of public health dentistry,NLM_0014207,Print,,,0,0,"0022-4006 (Print), 1752-7325 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Journal of public health dentistry,NLM_0014207,Print,25,73,1965,2013,"0022-4006 (Print), 1752-7325 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Journal of reproductive medicine,NLM_0173343,Print,,,0,0,0024-7758,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of reproductive medicine,NLM_0173343,Print,,,1968,2016,0024-7758,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Journal of structural biology,NLM_9011206,Print,,,0,0,1047-8477,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of structural biology,NLM_9011206,Print,,,1990,1991,1047-8477,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of structural biology,NLM_9011206,Print,,,1995,2004,1047-8477,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of structural biology,NLM_9011206,Print,,,0,0,"1047-8477 (Print), 1095-8657 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Journal of structural biology,NLM_9011206,Print,114,145,1995,2004,"1047-8477 (Print), 1095-8657 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Journal of studies on alcohol and drugs,NLM_101295847,Print,,,0,0,1937-1888,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of studies on alcohol and drugs,NLM_101295847,Print,,,2007,0,1937-1888,Yes,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of studies on alcohol and drugs,NLM_101295847,Print,,,0,0,"1937-1888 (Print), 1938-4114 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,6/9/23
DELETE,RANGE,Journal of studies on alcohol and drugs,NLM_101295847,Print,68,,2007,0,"1937-1888 (Print), 1938-4114 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,6/9/23
ADD,HOLDING,Journal of surgical oncology,NLM_0222643,Print,,,0,0,0022-4790,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of surgical oncology,NLM_0222643,Print,,,1969,1995,0022-4790,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of surgical oncology,NLM_0222643,Print,,,1996,2003,0022-4790,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of surgical oncology,NLM_0222643,Print,,,0,0,"0022-4790 (Print), 1096-9098 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,6/9/23
DELETE,RANGE,Journal of surgical oncology,NLM_0222643,Print,1,84,1969,2003,"0022-4790 (Print), 1096-9098 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,6/9/23
ADD,HOLDING,Journal of the Academy of Nutrition and Dietetics,NLM_101573920,Print,,,0,0,2212-2672,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the Academy of Nutrition and Dietetics,NLM_101573920,Print,,,2012,2020,2212-2672,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the Academy of Nutrition and Dietetics,NLM_101573920,Print,,,0,0,2212-2672 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/16/21
DELETE,RANGE,Journal of the Academy of Nutrition and Dietetics,NLM_101573920,Print,112,120,2012,2020,2212-2672 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/16/21
ADD,HOLDING,Journal of the American Academy of Child and Adolescent Psychiatry,NLM_8704565,Print,,,0,0,0890-8567,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American Academy of Child and Adolescent Psychiatry,NLM_8704565,Print,,,2000,2006,0890-8567,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American Academy of Child and Adolescent Psychiatry,NLM_8704565,Print,,,2018,2019,0890-8567,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the American Academy of Child and Adolescent Psychiatry,NLM_8704565,Print,,,0,0,"0890-8567 (Print), 1527-5418 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
DELETE,RANGE,Journal of the American Academy of Child and Adolescent Psychiatry,NLM_8704565,Print,39,59,2000,2020,"0890-8567 (Print), 1527-5418 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
ADD,HOLDING,Journal of the American Academy of Dermatology,NLM_7907132,Print,,,0,0,0190-9622,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American Academy of Dermatology,NLM_7907132,Print,,,1995,2006,0190-9622,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American Academy of Dermatology,NLM_7907132,Print,,,2007,2012,0190-9622,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the American Academy of Dermatology,NLM_7907132,Print,,,0,0,"0190-9622 (Print), 1097-6787 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Journal of the American Academy of Dermatology,NLM_7907132,Print,32,67,1995,2012,"0190-9622 (Print), 1097-6787 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Journal of the American Chemical Society,NLM_7503056,Print,,,0,0,0002-7863,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American Chemical Society,NLM_7503056,Print,,,1879,1939,0002-7863,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American Chemical Society,NLM_7503056,Print,,,1996,2004,0002-7863,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the American Chemical Society,NLM_7503056,Print,,,0,0,"0002-7863 (Print), 1520-5126 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/19/22
DELETE,RANGE,Journal of the American Chemical Society,NLM_7503056,Print,122,126,2000,2004,"0002-7863 (Print), 1520-5126 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/19/22
ADD,HOLDING,Journal of the American College of Cardiology,NLM_8301365,Print,,,0,0,0735-1097,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American College of Cardiology,NLM_8301365,Print,,,1983,1994,0735-1097,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American College of Cardiology,NLM_8301365,Print,,,1995,2006,0735-1097,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American College of Cardiology,NLM_8301365,Print,,,2007,2015,0735-1097,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the American College of Cardiology,NLM_8301365,Print,,,0,0,"0735-1097 (Print), 1558-3597 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,5/26/23
DELETE,RANGE,Journal of the American College of Cardiology,NLM_8301365,Print,25,48,1995,2006,"0735-1097 (Print), 1558-3597 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,5/26/23
ADD,HOLDING,Journal of the American College of Surgeons,NLM_9431305,Print,,,0,0,1072-7515,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American College of Surgeons,NLM_9431305,Print,,,1994,2006,1072-7515,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the American College of Surgeons,NLM_9431305,Print,,,0,0,"1072-7515 (Print), 1879-1190 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/19/22
DELETE,RANGE,Journal of the American College of Surgeons,NLM_9431305,Print,178,203,1994,2006,"1072-7515 (Print), 1879-1190 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/19/22
DELETE,HOLDING,Journal of the American Dental Association (1939),NLM_7503060,Print,,,0,0,"0002-8177 (Print), 1943-4723 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
DELETE,RANGE,Journal of the American Dental Association (1939),NLM_7503060,Print,138,150,2007,2020,"0002-8177 (Print), 1943-4723 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
ADD,HOLDING,Journal of the American Geriatrics Society,NLM_7503062,Print,,,0,0,0002-8614,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American Geriatrics Society,NLM_7503062,Print,,,1953,1996,0002-8614,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American Geriatrics Society,NLM_7503062,Print,,,2001,2006,0002-8614,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the American Geriatrics Society,NLM_7503062,Print,,,0,0,"0002-8614 (Print), 1532-5415 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
DELETE,RANGE,Journal of the American Geriatrics Society,NLM_7503062,Print,1,44,1953,1996,"0002-8614 (Print), 1532-5415 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
DELETE,RANGE,Journal of the American Geriatrics Society,NLM_7503062,Print,49,54,2001,2006,"0002-8614 (Print), 1532-5415 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
DELETE,HOLDING,Journal of the American Medical Informatics Association : JAMIA,NLM_9430800,Print,,,0,0,"1067-5027 (Print), 1527-974X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
DELETE,RANGE,Journal of the American Medical Informatics Association : JAMIA,NLM_9430800,Print,1,15,1994,2008,"1067-5027 (Print), 1527-974X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
ADD,HOLDING,Journal of the American Medical Informatics Association,NLM_9430800,Print,,,0,0,1067-5027,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American Medical Informatics Association,NLM_9430800,Print,,,1994,2002,1067-5027,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American Medical Informatics Association,NLM_9430800,Print,,,2003,2008,1067-5027,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Journal of the American Psychoanalytic Association,NLM_7505579,Print,,,0,0,0003-0651,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American Psychoanalytic Association,NLM_7505579,Print,,,2009,2011,0003-0651,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the American Psychoanalytic Association,NLM_7505579,Print,,,0,0,"0003-0651 (Print), 1941-2460 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
DELETE,RANGE,Journal of the American Psychoanalytic Association,NLM_7505579,Print,57,59,2009,2011,"0003-0651 (Print), 1941-2460 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
ADD,HOLDING,Journal of the American Society for Preventive Dentistry,NLM_0415031,Print,,,0,0,0093-4518,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the American Society for Preventive Dentistry,NLM_0415031,Print,,,1971,1977,0093-4518,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Journal of the California Dental Association,NLM_8905668,Print,,,0,0,1043-2256,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the California Dental Association,NLM_8905668,Print,,,1988,1991,1043-2256,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the California Dental Association,NLM_8905668,Print,,,2000,2011,1043-2256,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the California Dental Association,NLM_8905668,Print,,,0,0,"1043-2256 (Print), 1942-4396 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,5/26/23
DELETE,RANGE,Journal of the California Dental Association,NLM_8905668,Print,16,19,1988,1991,"1043-2256 (Print), 1942-4396 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,5/26/23
DELETE,RANGE,Journal of the California Dental Association,NLM_8905668,Print,28,39,2000,2011,"1043-2256 (Print), 1942-4396 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,5/26/23
ADD,HOLDING,Journal of the Dental Guidance Council on the Handicapped,NLM_7703947,Print,,,0,0,0147-3972,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the Dental Guidance Council on the Handicapped,NLM_7703947,Print,,,1975,1977,0147-3972,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the Dental Guidance Council on the Handicapped,NLM_7703947,Print,,,0,0,0147-3972 (Print),No,Permanently Retained,0,Years,0,No,No,No,4/10/23
DELETE,RANGE,Journal of the Dental Guidance Council on the Handicapped,NLM_7703947,Print,14,16,1975,1977,0147-3972 (Print),No,Permanently Retained,0,Years,0,No,No,No,4/10/23
ADD,HOLDING,Journal of the experimental analysis of behavior,NLM_0203727,Print,,,0,0,0022-5002,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the experimental analysis of behavior,NLM_0203727,Print,,,1958,2013,0022-5002,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the experimental analysis of behavior,NLM_0203727,Print,,,0,0,"0022-5002 (Print), 1938-3711 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Journal of the experimental analysis of behavior,NLM_0203727,Print,1,28,0,0,"0022-5002 (Print), 1938-3711 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Journal of the history of dentistry,NLM_9609747,Print,,,0,0,1089-6287,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the history of dentistry,NLM_9609747,Print,,,1996,2019,1089-6287,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the history of dentistry,NLM_9609747,Print,,,2021,0,1089-6287,Yes,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the history of dentistry,NLM_9609747,Print,,,0,0,1089-6287 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,4/11/23
DELETE,RANGE,Journal of the history of dentistry,NLM_9609747,Print,44,67,1996,2019,1089-6287 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,4/11/23
DELETE,RANGE,Journal of the history of dentistry,NLM_9609747,Print,69,,2021,0,1089-6287 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,4/11/23
ADD,HOLDING,Journal of the history of medicine and allied sciences,NLM_0413415,Print,,,0,0,0022-5045,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the history of medicine and allied sciences,NLM_0413415,Print,,,1946,2007,0022-5045,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the history of medicine and allied sciences,NLM_0413415,Print,,,0,0,"0022-5045 (Print), 1468-4373 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/17/22
DELETE,RANGE,Journal of the history of medicine and allied sciences,NLM_0413415,Print,43,50,1988,1995,"0022-5045 (Print), 1468-4373 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/17/22
ADD,HOLDING,Journal of the Massachusetts Dental Society,NLM_7503082,Print,,,0,0,0025-4800,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the Massachusetts Dental Society,NLM_7503082,Print,,,1952,2022,0025-4800,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the Massachusetts Dental Society,NLM_7503082,Print,,,0,0,0025-4800 (Print),No,Permanently Retained,0,Years,0,No,No,No,4/7/23
DELETE,RANGE,Journal of the Massachusetts Dental Society,NLM_7503082,Print,1,71,1952,2022,0025-4800 (Print),No,Permanently Retained,0,Years,0,No,No,No,4/7/23
ADD,HOLDING,Journal of the National Cancer Institute,NLM_7503089,Print,,,0,0,0027-8874,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the National Cancer Institute,NLM_7503089,Print,,,1940,2012,0027-8874,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the National Cancer Institute,NLM_7503089,Print,,,0,0,"0027-8874 (Print), 1460-2105 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/10/23
DELETE,RANGE,Journal of the National Cancer Institute,NLM_7503089,Print,1,104,1940,2012,"0027-8874 (Print), 1460-2105 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/10/23
DELETE,HOLDING,"Journal of the Optical Society of America. B, Optical physics",NLM_9880875,Print,,,0,0,"0740-3224 (Print), 1520-8540 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,"Journal of the Optical Society of America. B, Optical physics",NLM_9880875,Print,1,8,0,0,"0740-3224 (Print), 1520-8540 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Journal of the Optical Society of America,NLM_9880875,Print,,,0,0,0740-3224,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the Optical Society of America,NLM_9880875,Print,,,1984,2005,0740-3224,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Journal of the Royal Society of Medicine,NLM_7802879,Print,,,0,0,0141-0768,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the Royal Society of Medicine,NLM_7802879,Print,,,2012,2013,0141-0768,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of the Royal Society of Medicine,NLM_7802879,Print,,,0,0,"0141-0768 (Print), 1758-1095 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Journal of the Royal Society of Medicine,NLM_7802879,Print,105,106,2012,2013,"0141-0768 (Print), 1758-1095 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,"Journal of the Royal Statistical Society. Series A, (Statistics in Society)",NLM_9001406,Print,,,0,0,"0964-1998 (Print), 1467-985X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/8/22
DELETE,RANGE,"Journal of the Royal Statistical Society. Series A, (Statistics in Society)",NLM_9001406,Print,163,167,2000,2004,"0964-1998 (Print), 1467-985X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/8/22
ADD,HOLDING,Journal of the Royal Statistical Society,NLM_9001406,Print,,,0,0,0964-1998,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of the Royal Statistical Society,NLM_9001406,Print,,,2000,2004,0964-1998,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Journal of theoretical biology,NLM_0376342,Print,,,0,0,0022-5193,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of theoretical biology,NLM_0376342,Print,,,1961,1989,0022-5193,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of theoretical biology,NLM_0376342,Print,,,0,0,"0022-5193 (Print), 1095-8541 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Journal of theoretical biology,NLM_0376342,Print,1,141,0,0,"0022-5193 (Print), 1095-8541 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Journal of tropical pediatrics,NLM_8010948,Print,,,0,0,0142-6338,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of tropical pediatrics,NLM_8010948,Print,,,1980,2001,0142-6338,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of tropical pediatrics,NLM_8010948,Print,,,0,0,"0142-6338 (Print), 1465-3664 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Journal of tropical pediatrics,NLM_8010948,Print,26,46,1980,2000,"0142-6338 (Print), 1465-3664 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
ADD,HOLDING,Journal of vascular research,NLM_9206092,Print,,,0,0,1018-1172,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of vascular research,NLM_9206092,Print,,,1992,2009,1018-1172,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of vascular research,NLM_9206092,Print,,,0,0,"1018-1172 (Print), 1423-0135 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,6/9/23
DELETE,RANGE,Journal of vascular research,NLM_9206092,Print,29,46,1992,2009,"1018-1172 (Print), 1423-0135 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,6/9/23
ADD,HOLDING,Journal of vascular surgery,NLM_8407742,Print,,,0,0,0741-5214,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of vascular surgery,NLM_8407742,Print,,,1985,1995,0741-5214,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of vascular surgery,NLM_8407742,Print,,,2006,2008,0741-5214,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,Journal of vascular surgery,NLM_8407742,Print,,,0,0,"0741-5214 (Print), 1097-6809 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/23
DELETE,RANGE,Journal of vascular surgery,NLM_8407742,Print,2,22,1985,1995,"0741-5214 (Print), 1097-6809 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/23
DELETE,RANGE,Journal of vascular surgery,NLM_8407742,Print,44,48,2006,2008,"0741-5214 (Print), 1097-6809 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/23
ADD,HOLDING,"JPEN, Journal of parenteral and enteral nutrition",NLM_7804134,Print,,,0,0,0148-6071,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"JPEN, Journal of parenteral and enteral nutrition",NLM_7804134,Print,,,1999,2003,0148-6071,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"JPEN, Journal of parenteral and enteral nutrition",NLM_7804134,Print,,,2004,2010,0148-6071,No,Permanently Retained,0,Years,0,No,No,Yes,
DELETE,HOLDING,JPEN. Journal of parenteral and enteral nutrition,NLM_7804134,Print,,,0,0,"0148-6071 (Print), 1941-2444 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/21/23
DELETE,RANGE,JPEN. Journal of parenteral and enteral nutrition,NLM_7804134,Print,23,26,1999,2002,"0148-6071 (Print), 1941-2444 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/21/23
DELETE,RANGE,JPEN. Journal of parenteral and enteral nutrition,NLM_7804134,Print,28,34,2004,2010,"0148-6071 (Print), 1941-2444 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/21/23
ADD,HOLDING,Kidney international,NLM_0323470,Print,,,0,0,0085-2538,No,Permanently Retained,0,Years,0,No,No,Yes,
