action,record_type,serial_title,nlm_unique_id,holdings_format,begin_volume,end_volume,begin_year,end_year,issns,currently_received,retention_policy,limited_retention_period,limited_retention_type,embargo_period,has_epub_ahead_of_print,has_supplements,ignore_warnings,last_modified
DELETE,HOLDING,Mikrochimica acta (1953),NLM_0145624,Electronic,,,0,0,0344-838X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Mikrochimica acta (1953),NLM_0145624,Electronic,,,1953,1962,0344-838X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Mikrochimica acta; Organ für reine und angewandte Mikrochemie,NLM_18720050R,Electronic,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Mikrochimica acta; Organ für reine und angewandte Mikrochemie,NLM_18720050R,Electronic,,,1937,1938,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Mikrochimica et ichnoanalytica acta,NLM_0145623,Electronic,,,0,0,0369-0504 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Mikrochimica et ichnoanalytica acta,NLM_0145623,Electronic,,,1963,1965,0369-0504 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Molecular & general genetics : MGG,NLM_0125036,Electronic,,,0,0,0026-8925 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Molecular & general genetics : MGG,NLM_0125036,Electronic,,,1967,2001,0026-8925 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Molecular membrane biology,NLM_9430797,Electronic,,,0,0,"0968-7688 (Print), 1464-5203 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Molecular membrane biology,NLM_9430797,Electronic,,,1994,1994,"0968-7688 (Print), 1464-5203 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,N & HC perspectives on community : official publication of the National League for Nursing,NLM_9504562,Electronic,,,0,0,1081-8731 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,N & HC perspectives on community : official publication of the National League for Nursing,NLM_9504562,Electronic,,,1995,1997,1081-8731 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,National Institutes of Health consensus development conference summaries,NLM_7905296,Electronic,,,0,0,0195-6213 (Print),No,Permanently Retained,0,Years,0,No,No,Yes,10/12/18
DELETE,RANGE,National Institutes of Health consensus development conference summaries,NLM_7905296,Electronic,,,1977,1979,0195-6213 (Print),No,Permanently Retained,0,Years,0,No,No,Yes,10/12/18
DELETE,HOLDING,Nature clinical practice. Endocrinology & metabolism,NLM_101261798,Electronic,,,0,0,"1745-8366 (Print), 1745-8374 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Nature clinical practice. Endocrinology & metabolism,NLM_101261798,Electronic,,,2005,2009,"1745-8366 (Print), 1745-8374 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Nature structural biology,NLM_9421566,Electronic,,,0,0,1072-8368 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Nature structural biology,NLM_9421566,Electronic,,,1994,2003,1072-8368 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Naunyn-Schmiedebergs Archiv für experimentelle Pathologie und Pharmakologie,NLM_0054224,Electronic,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Naunyn-Schmiedebergs Archiv für experimentelle Pathologie und Pharmakologie,NLM_0054224,Electronic,,,1926,1966,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Naunyn-Schmiedebergs Archiv für Pharmakologie und experimentelle Pathologie,NLM_0214725,Electronic,,,0,0,0365-5423 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Naunyn-Schmiedebergs Archiv für Pharmakologie und experimentelle Pathologie,NLM_0214725,Electronic,,,1966,1969,0365-5423 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Naunyn-Schmiedebergs Archiv für Pharmakologie,NLM_0326263,Electronic,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Naunyn-Schmiedebergs Archiv für Pharmakologie,NLM_0326263,Electronic,,,1969,1971,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,"Navy medicine, the almanac",NLM_101714688,Electronic,,,0,0,,Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,"Navy medicine, the almanac",NLM_101714688,Electronic,,,2013,0,,Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Navy medicine,NLM_8708694,Electronic,,,0,0,0895-8211 (Print),No,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
DELETE,RANGE,Navy medicine,NLM_8708694,Electronic,,,1998,2014,0895-8211 (Print),No,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
DELETE,HOLDING,Neurobiology of disease,NLM_9500169,Electronic,,,0,0,"0969-9961 (Print), 1095-953X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Neurobiology of disease,NLM_9500169,Electronic,,,1994,0,"0969-9961 (Print), 1095-953X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Neuropsychiatric disease and treatment,NLM_101240304,Electronic,,,0,0,"1176-6328 (Print), 1178-2021 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Neuropsychiatric disease and treatment,NLM_101240304,Electronic,,,2010,0,"1176-6328 (Print), 1178-2021 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Northwest journal of optometry,NLM_9881242,Electronic,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Northwest journal of optometry,NLM_9881242,Electronic,,,1924,1925,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Nucleic acids research,NLM_0411011,Electronic,,,0,0,"0305-1048 (Print), 1362-4962 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Nucleic acids research,NLM_0411011,Electronic,,,1974,0,"0305-1048 (Print), 1362-4962 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,NYSDA news,NLM_101229557,Electronic,,,0,0,1531-684X (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,NYSDA news,NLM_101229557,Electronic,,,2004,0,1531-684X (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Parasitology,NLM_0401121,Electronic,,,0,0,"0031-1820 (Print), 1469-8161 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Parasitology,NLM_0401121,Electronic,,,1908,1996,"0031-1820 (Print), 1469-8161 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Parasitology,NLM_0401121,Electronic,,,1997,0,"0031-1820 (Print), 1469-8161 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Pediatric dentistry,NLM_7909102,Electronic,,,0,0,"0164-1263 (Print), 1942-5473 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Pediatric dentistry,NLM_7909102,Electronic,,,2004,0,"0164-1263 (Print), 1942-5473 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Periodontology 2000,NLM_9313276,Electronic,,,0,0,"0906-6713 (Print), 1600-0757 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Periodontology 2000,NLM_9313276,Electronic,,,1997,0,"0906-6713 (Print), 1600-0757 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Pflügers Archiv für die gesamte Physiologie des Menschen und der Tiere,NLM_0154722,Electronic,,,0,0,0365-267X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Pflügers Archiv für die gesamte Physiologie des Menschen und der Tiere,NLM_0154722,Electronic,,,1910,1968,0365-267X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Pharmacogenetics,NLM_9211735,Electronic,,,0,0,0960-314X (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Pharmacogenetics,NLM_9211735,Electronic,,,1991,2004,0960-314X (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Phlebology,NLM_9012921,Electronic,,,0,0,"0268-3555 (Print), 1758-1125 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,9/8/25
DELETE,RANGE,Phlebology,NLM_9012921,Electronic,,,1999,0,"0268-3555 (Print), 1758-1125 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,9/8/25
DELETE,HOLDING,Physician assistant. Health practitioner,NLM_8000597,Electronic,,,0,0,0197-713X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Physician assistant. Health practitioner,NLM_8000597,Electronic,,,1980,1982,0197-713X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,"Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology and Medicine (New York, N.Y.)",NLM_7505892,Electronic,,,0,0,"0037-9727 (Print), 1525-1373 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,"Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology and Medicine (New York, N.Y.)",NLM_7505892,Electronic,,,1999,2000,"0037-9727 (Print), 1525-1373 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Psychopharmacologia,NLM_7609417,Electronic,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Psychopharmacologia,NLM_7609417,Electronic,,,1959,1976,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,"Public health reports (Washington, D.C. : 1896)",NLM_0433021,Electronic,,,0,0,0094-6214 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,"Public health reports (Washington, D.C. : 1896)",NLM_0433021,Electronic,,,1896,1970,0094-6214 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,"Quarterly journal of experimental physiology (Cambridge, England)",NLM_8206873,Electronic,,,0,0,0144-8757 (Print),No,Permanently Retained,0,Years,0,No,No,No,8/9/23
DELETE,RANGE,"Quarterly journal of experimental physiology (Cambridge, England)",NLM_8206873,Electronic,66,74,1981,1989,0144-8757 (Print),No,Permanently Retained,0,Years,0,No,No,No,8/9/23
DELETE,HOLDING,RNA biology,NLM_101235328,Electronic,,,0,0,"1547-6286 (Print), 1555-8584 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,RNA biology,NLM_101235328,Electronic,,,2004,0,"1547-6286 (Print), 1555-8584 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Scandinavian cardiovascular journal : SCJ,NLM_9708377,Electronic,,,0,0,"1401-7431 (Print), 1651-2006 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Scandinavian cardiovascular journal : SCJ,NLM_9708377,Electronic,,,1997,0,"1401-7431 (Print), 1651-2006 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Science translational medicine,NLM_101505086,Electronic,,,0,0,"1946-6234 (Print), 1946-6242 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Science translational medicine,NLM_101505086,Electronic,,,2009,0,"1946-6234 (Print), 1946-6242 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Social psychiatry. Sozialpsychiatrie. Psychiatrie sociale,NLM_0072265,Electronic,,,0,0,0037-7813 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Social psychiatry. Sozialpsychiatrie. Psychiatrie sociale,NLM_0072265,Electronic,1,22,0,0,0037-7813 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Social science & medicine. Medical anthropology,NLM_7905391,Electronic,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Social science & medicine. Medical anthropology,NLM_7905391,Electronic,,,1978,1979,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Social science & medicine. Medical geography,NLM_7905393,Electronic,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Social science & medicine. Medical geography,NLM_7905393,Electronic,,,1978,1979,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Social science & medicine. Medical psychology & medical sociology,NLM_7905394,Electronic,,,0,0,0160-7979 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Social science & medicine. Medical psychology & medical sociology,NLM_7905394,Electronic,,,1978,1980,0160-7979 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,"Social science & medicine. Part C, Medical economics",NLM_8109996,Electronic,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,"Social science & medicine. Part C, Medical economics",NLM_8109996,Electronic,,,1979,1981,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Somatic cell genetics,NLM_7506054,Electronic,,,0,0,0098-0366 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Somatic cell genetics,NLM_7506054,Electronic,,,1975,1983,0098-0366 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Survey of immunologic research,NLM_8215669,Electronic,,,0,0,0252-9564 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Survey of immunologic research,NLM_8215669,Electronic,,,1982,1985,0252-9564 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Texas Heart Institute journal,NLM_8214622,Electronic,,,0,0,"0730-2347 (Print), 1526-6702 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Texas Heart Institute journal,NLM_8214622,Electronic,,,1982,0,"0730-2347 (Print), 1526-6702 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,The American journal of cancer,NLM_14820100R,Electronic,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The American journal of cancer,NLM_14820100R,Electronic,,,1931,1940,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The American journal of Chinese medicine,NLM_7901431,Electronic,,,0,0,"0192-415X (Print), 1793-6853 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The American journal of Chinese medicine,NLM_7901431,Electronic,,,2002,2011,"0192-415X (Print), 1793-6853 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The American journal of digestive diseases and nutrition,NLM_0404012,Electronic,,,0,0,0092-5640 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The American journal of digestive diseases and nutrition,NLM_0404012,Electronic,,,1934,1938,0092-5640 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The American journal of physiology,NLM_0370511,Electronic,,,0,0,"0002-9513 (Print), 2163-5773 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The American journal of physiology,NLM_0370511,Electronic,,,1898,0,"0002-9513 (Print), 2163-5773 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Australian journal of experimental biology and medical science,NLM_0416662,Electronic,,,0,0,0004-945X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Australian journal of experimental biology and medical science,NLM_0416662,Electronic,,,1924,1986,0004-945X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The British journal of dermatology and syphilis,NLM_9716393,Electronic,,,0,0,0366-2845 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The British journal of dermatology and syphilis,NLM_9716393,Electronic,,,1917,1950,0366-2845 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The British journal of dermatology,NLM_15730520R,Electronic,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The British journal of dermatology,NLM_15730520R,Electronic,,,1888,1916,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Bulletin of mathematical biophysics,NLM_0402113,Electronic,,,0,0,0007-4985 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Bulletin of mathematical biophysics,NLM_0402113,Electronic,,,1939,1972,0007-4985 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Bulletin of Tokyo Dental College,NLM_7505414,Electronic,,,0,0,0040-8891 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Bulletin of Tokyo Dental College,NLM_7505414,Electronic,,,1999,0,0040-8891 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The European journal of surgery = Acta chirurgica,NLM_9105264,Electronic,,,0,0,1102-4151 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The European journal of surgery = Acta chirurgica,NLM_9105264,Electronic,,,1998,2002,1102-4151 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Histochemical journal,NLM_0163161,Electronic,,,0,0,0018-2214 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Histochemical journal,NLM_0163161,Electronic,,,1968,1996,0018-2214 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The International review of psycho-analysis,NLM_0430274,Electronic,,,0,0,0306-2643 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The International review of psycho-analysis,NLM_0430274,Electronic,,,1974,1992,0306-2643 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Israel Medical Association journal : IMAJ,NLM_100930740,Electronic,,,0,0,1565-1088 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Israel Medical Association journal : IMAJ,NLM_100930740,Electronic,,,1999,0,1565-1088 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Japanese dental science review,NLM_101481371,Electronic,,,0,0,"1882-7616 (Print), 2213-6851 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,The Japanese dental science review,NLM_101481371,Electronic,,,2008,0,"1882-7616 (Print), 2213-6851 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,The Japanese journal of surgery,NLM_1302176,Electronic,,,0,0,0047-1909 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Japanese journal of surgery,NLM_1302176,Electronic,,,1971,1991,0047-1909 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Joint letter,NLM_9888911,Electronic,,,0,0,1078-6260 (Print),No,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
DELETE,RANGE,The Joint letter,NLM_9888911,Electronic,,,1996,2003,1078-6260 (Print),No,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
DELETE,HOLDING,The Journal of biological chemistry,NLM_2985121R,Electronic,,,0,0,"0021-9258 (Print), 1083-351X (Electronic), 1067-8816 (CD-ROM)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Journal of biological chemistry,NLM_2985121R,Electronic,,,1905,0,"0021-9258 (Print), 1083-351X (Electronic), 1067-8816 (CD-ROM)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Journal of cancer research,NLM_17840070R,Electronic,,,0,0,0099-7013 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Journal of cancer research,NLM_17840070R,Electronic,,,1916,1930,0099-7013 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Journal of clinical ethics,NLM_9114645,Electronic,,,0,0,"1046-7890 (Print), 1945-5879 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Journal of clinical ethics,NLM_9114645,Electronic,,,2007,0,"1046-7890 (Print), 1945-5879 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Journal of clinical investigation,NLM_7802877,Electronic,,,0,0,"0021-9738 (Print), 1558-8238 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Journal of clinical investigation,NLM_7802877,Electronic,1,,0,0,"0021-9738 (Print), 1558-8238 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Journal of clinical nutrition,NLM_17840170R,Electronic,,,0,0,"0095-9871 (Print), 1938-3215 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Journal of clinical nutrition,NLM_17840170R,Electronic,,,1952,1954,"0095-9871 (Print), 1938-3215 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Journal of Nihon University School of Dentistry,NLM_7509209,Electronic,,,0,0,0029-0432 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Journal of Nihon University School of Dentistry,NLM_7509209,Electronic,1,39,1959,1997,0029-0432 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Journal of obstetrics and gynaecology of the British Commonwealth,NLM_7512801,Electronic,,,0,0,0022-3204 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Journal of obstetrics and gynaecology of the British Commonwealth,NLM_7512801,Electronic,,,1961,1974,0022-3204 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Journal of obstetrics and gynaecology of the British Empire,NLM_17930050R,Electronic,,,0,0,0307-1871 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Journal of obstetrics and gynaecology of the British Empire,NLM_17930050R,Electronic,,,1902,1960,0307-1871 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Journal of the allied dental societies,NLM_18010060R,Electronic,,,0,0,0095-957X (Print),No,Permanently Retained,0,Years,0,No,No,No,3/30/23
DELETE,RANGE,The Journal of the allied dental societies,NLM_18010060R,Electronic,3,13,1908,1918,0095-957X (Print),No,Permanently Retained,0,Years,0,No,No,No,3/30/23
DELETE,HOLDING,The Orthopedic clinics of North America,NLM_0254463,Electronic,,,0,0,"0030-5898 (Print), 1558-1373 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Orthopedic clinics of North America,NLM_0254463,Electronic,,,1997,0,"0030-5898 (Print), 1558-1373 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,The Saudi dental journal,NLM_9313603,Electronic,,,0,0,"1013-9052 (Print), 1658-3558 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,The Saudi dental journal,NLM_9313603,Electronic,,,2009,0,"1013-9052 (Print), 1658-3558 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Topics in pain management,NLM_8608609,Electronic,,,0,0,"2163-8357 (Electronic), 0882-5645 (Print)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Topics in pain management,NLM_8608609,Electronic,,,1985,1999,"2163-8357 (Electronic), 0882-5645 (Print)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,NLM_8409922,Electronic,,,0,0,"1010-4283 (Print), 1423-0380 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,NLM_8409922,Electronic,,,2010,0,"1010-4283 (Print), 1423-0380 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,"Virchows Archiv. A, Pathological anatomy and histology",NLM_7505137,Electronic,,,0,0,0340-1227 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,"Virchows Archiv. A, Pathological anatomy and histology",NLM_7505137,Electronic,362,397,1974,1982,0340-1227 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,"Virchows Archiv. A, Pathological anatomy and histopathology",NLM_8302198,Electronic,,,0,0,0174-7398 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,"Virchows Archiv. A, Pathological anatomy and histopathology",NLM_8302198,Electronic,398,423,1982,1993,0174-7398 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,"Virchows Archiv. A, Pathology. Pathologische Anatomie",NLM_0141343,Electronic,,,0,0,0042-6423 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,"Virchows Archiv. A, Pathology. Pathologische Anatomie",NLM_0141343,Electronic,,,1968,1973,0042-6423 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Virulence,NLM_101531386,Electronic,,,0,0,"2150-5594 (Print), 2150-5608 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Virulence,NLM_101531386,Electronic,,,2010,0,"2150-5594 (Print), 2150-5608 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,World journal of surgery,NLM_7704052,Electronic,,,0,0,"0364-2313 (Print), 1432-2323 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,World journal of surgery,NLM_7704052,Electronic,,,1977,0,"0364-2313 (Print), 1432-2323 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Zeitschrift für die gesamte experimentelle Medizin einschliesslich experimentelle Chirurgie,NLM_0325332,Electronic,,,0,0,0044-2534 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Zeitschrift für die gesamte experimentelle Medizin einschliesslich experimentelle Chirurgie,NLM_0325332,Electronic,,,1966,1971,0044-2534 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
