action,record_type,serial_title,nlm_unique_id,holdings_format,begin_volume,end_volume,begin_year,end_year,issns,currently_received,retention_policy,limited_retention_period,limited_retention_type,embargo_period,has_epub_ahead_of_print,has_supplements,ignore_warnings,last_modified
,RANGE,The American journal of the medical sciences,NLM_0370506,Print,321,334,2001,2007,"0002-9629 (Print), 1538-2990 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/17/23
,HOLDING,The American journal of tropical medicine and hygiene,NLM_0370507,Print,,,0,0,"0002-9637 (Print), 1476-1645 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/5/21
,RANGE,The American journal of tropical medicine and hygiene,NLM_0370507,Print,1,51,1952,1994,"0002-9637 (Print), 1476-1645 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/5/21
,HOLDING,The American orthoptic journal,NLM_0370520,Print,,,0,0,"0065-955X (Print), 1553-4448 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The American orthoptic journal,NLM_0370520,Print,15,25,1965,1975,"0065-955X (Print), 1553-4448 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The American orthoptic journal,NLM_0370520,Print,36,48,1986,1998,"0065-955X (Print), 1553-4448 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The American review of tuberculosis and pulmonary diseases,NLM_14840630R,Print,,,0,0,0096-039X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The American review of tuberculosis and pulmonary diseases,NLM_14840630R,Print,71,79,0,0,0096-039X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The American surgeon,NLM_0370522,Print,,,0,0,"0003-1348 (Print), 1555-9823 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
,RANGE,The American surgeon,NLM_0370522,Print,51,70,1985,2004,"0003-1348 (Print), 1555-9823 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
,HOLDING,The Angle orthodontist,NLM_0370550,Print,,,0,0,"0003-3219 (Print), 1945-7103 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/22/21
,RANGE,The Angle orthodontist,NLM_0370550,Print,1,90,1931,2020,"0003-3219 (Print), 1945-7103 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/22/21
,HOLDING,The Annals of occupational hygiene,NLM_0203526,Print,,,0,0,"0003-4878 (Print), 1475-3162 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/17/23
,RANGE,The Annals of occupational hygiene,NLM_0203526,Print,1,47,1958,2003,"0003-4878 (Print), 1475-3162 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/17/23
,HOLDING,"The Annals of otology, rhinology, and laryngology",NLM_0407300,Print,,,0,0,"0003-4894 (Print), 1943-572X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
,RANGE,"The Annals of otology, rhinology, and laryngology",NLM_0407300,Print,62,125,1953,2015,"0003-4894 (Print), 1943-572X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
,HOLDING,The Annals of thoracic surgery,NLM_15030100R,Print,,,0,0,"0003-4975 (Print), 1552-6259 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/17/23
,RANGE,The Annals of thoracic surgery,NLM_15030100R,Print,4,59,1967,1995,"0003-4975 (Print), 1552-6259 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/17/23
,HOLDING,The Australian journal of dentistry,NLM_15420280R,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,2/24/23
,RANGE,The Australian journal of dentistry,NLM_15420280R,Print,29,59,1925,1955,,No,Permanently Retained,0,Years,0,No,No,No,2/24/23
,HOLDING,The Boston medical and surgical journal,NLM_15720130R,Print,,,0,0,0096-6762 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/27/23
,RANGE,The Boston medical and surgical journal,NLM_15720130R,Print,18,197,1838,1928,0096-6762 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/27/23
,HOLDING,The British journal of addiction to alcohol and other drugs,NLM_0372671,Print,,,0,0,0007-0890 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/27/23
,RANGE,The British journal of addiction to alcohol and other drugs,NLM_0372671,Print,62,74,1967,1979,0007-0890 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/27/23
,HOLDING,The British journal of dermatology,NLM_0004041,Print,,,0,0,"0007-0963 (Print), 1365-2133 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The British journal of dermatology,NLM_0004041,Print,,,1997,2004,"0007-0963 (Print), 1365-2133 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The British journal of nutrition,NLM_0372547,Print,,,0,0,"0007-1145 (Print), 1475-2662 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/27/23
,RANGE,The British journal of nutrition,NLM_0372547,Print,3,108,1949,2012,"0007-1145 (Print), 1475-2662 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/27/23
,HOLDING,The British journal of ophthalmology,NLM_0421041,Print,,,0,0,"0007-1161 (Print), 1468-2079 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The British journal of ophthalmology,NLM_0421041,Print,,,2008,2009,"0007-1161 (Print), 1468-2079 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The British journal of oral & maxillofacial surgery,NLM_8405235,Print,,,0,0,"0266-4356 (Print), 1532-1940 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The British journal of oral & maxillofacial surgery,NLM_8405235,Print,,,1984,2012,"0266-4356 (Print), 1532-1940 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The British journal of oral surgery,NLM_0400651,Print,,,0,0,0007-117X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The British journal of oral surgery,NLM_0400651,Print,1,21,0,0,0007-117X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The British journal of psychiatry : the journal of mental science,NLM_0342367,Print,,,0,0,"0007-1250 (Print), 1472-1465 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/27/23
,RANGE,The British journal of psychiatry : the journal of mental science,NLM_0342367,Print,109,203,1963,2013,"0007-1250 (Print), 1472-1465 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/27/23
,HOLDING,The British journal of radiology,NLM_0373125,Print,,,0,0,"0007-1285 (Print), 1748-880X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/27/23
,RANGE,The British journal of radiology,NLM_0373125,Print,20,20,1947,1947,"0007-1285 (Print), 1748-880X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/27/23
,RANGE,The British journal of radiology,NLM_0373125,Print,24,83,1951,2010,"0007-1285 (Print), 1748-880X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/27/23
,HOLDING,The British journal of surgery,NLM_0372553,Print,,,0,0,"0007-1323 (Print), 1365-2168 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
,RANGE,The British journal of surgery,NLM_0372553,Print,82,96,1995,2009,"0007-1323 (Print), 1365-2168 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
,HOLDING,The Bulletin of the Academy of General Dentistry,NLM_7503419,Print,,,0,0,0098-3810 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/27/23
,RANGE,The Bulletin of the Academy of General Dentistry,NLM_7503419,Print,,,1963,1964,0098-3810 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/27/23
,RANGE,The Bulletin of the Academy of General Dentistry,NLM_7503419,Print,,,1966,1969,0098-3810 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/27/23
,HOLDING,The Bulletin of Tokyo Dental College,NLM_7505414,Print,,,0,0,0040-8891 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/1/23
,RANGE,The Bulletin of Tokyo Dental College,NLM_7505414,Print,4,12,1963,1971,0040-8891 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/1/23
,RANGE,The Bulletin of Tokyo Dental College,NLM_7505414,Print,19,39,1978,1998,0040-8891 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/1/23
,RANGE,The Bulletin of Tokyo Dental College,NLM_7505414,Print,59,59,2018,2018,0040-8891 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/1/23
,HOLDING,The cancer journal from Scientific American,NLM_9513568,Print,,,0,0,1081-4442 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The cancer journal from Scientific American,NLM_9513568,Print,1,5,1995,1999,1081-4442 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Cleft palate-craniofacial journal : official publication of the American Cleft Palate-Craniofacial Association,NLM_9102566,Print,,,0,0,"1055-6656 (Print), 1545-1569 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Cleft palate-craniofacial journal : official publication of the American Cleft Palate-Craniofacial Association,NLM_9102566,Print,28,28,0,0,"1055-6656 (Print), 1545-1569 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Clinical journal of pain,NLM_8507389,Print,,,0,0,"0749-8047 (Print), 1536-5409 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/1/23
,RANGE,The Clinical journal of pain,NLM_8507389,Print,16,30,2000,2014,"0749-8047 (Print), 1536-5409 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/1/23
,HOLDING,The Compendium of continuing education in dentistry,NLM_8110106,Print,,,0,0,0734-0338 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/7/23
,RANGE,The Compendium of continuing education in dentistry,NLM_8110106,Print,1,7,1980,1986,0734-0338 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/7/23
,HOLDING,The Dental cosmos,NLM_0006644,Print,,,0,0,0096-0187 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Dental cosmos,NLM_0006644,Print,1,78,0,0,0096-0187 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Dental journal of Australia,NLM_16520450R,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,RANGE,The Dental journal of Australia,NLM_16520450R,Print,23,27,1951,1955,,No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,HOLDING,The Dental magazine and oral topics,NLM_7513257,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,RANGE,The Dental magazine and oral topics,NLM_7513257,Print,75,85,1958,1968,,No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,HOLDING,The Dental obturator,NLM_0006664,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Dental obturator,NLM_0006664,Print,1,2,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Dental practitioner and dental record,NLM_0354411,Print,,,0,0,0011-8729 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,RANGE,The Dental practitioner and dental record,NLM_0354411,Print,9,22,1958,1972,0011-8729 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,HOLDING,The Dental quarterly,NLM_0006671,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Dental quarterly,NLM_0006671,Print,1,6,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Dental record,NLM_16530100R,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,RANGE,The Dental record,NLM_16530100R,Print,3,5,1883,1885,,No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,RANGE,The Dental record,NLM_16530100R,Print,7,8,1887,1888,,No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,RANGE,The Dental record,NLM_16530100R,Print,10,15,1890,1895,,No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,RANGE,The Dental record,NLM_16530100R,Print,22,22,1902,1902,,No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,RANGE,The Dental record,NLM_16530100R,Print,37,37,1917,1917,,No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,RANGE,The Dental record,NLM_16530100R,Print,42,75,1922,1955,,No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,HOLDING,The Dental Review,NLM_0006674,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Dental Review,NLM_0006674,Print,1,11,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Dental Review,NLM_0006674,Print,21,25,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Dental Review,NLM_0006674,Print,30,30,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Dental summary,NLM_16530170R,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,RANGE,The Dental summary,NLM_16530170R,Print,32,32,1912,1912,,No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,RANGE,The Dental summary,NLM_16530170R,Print,37,38,1917,1918,,No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,RANGE,The Dental summary,NLM_16530170R,Print,44,44,1924,1924,,No,Permanently Retained,0,Years,0,No,No,No,3/9/23
,HOLDING,The Dental times,NLM_0006572,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Dental times,NLM_0006572,Print,1,10,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The EMBO journal,NLM_8208664,Print,,,0,0,"0261-4189 (Print), 1460-2075 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The EMBO journal,NLM_8208664,Print,,,1997,2003,"0261-4189 (Print), 1460-2075 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The European journal of surgery. Supplement. : = Acta chirurgica. Supplement,NLM_9114489,Print,,,0,0,1102-416X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The European journal of surgery. Supplement. : = Acta chirurgica. Supplement,NLM_9114489,Print,561,561,0,0,1102-416X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The European journal of surgery. Supplement. : = Acta chirurgica. Supplement,NLM_9114489,Print,563,566,0,0,1102-416X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The European respiratory journal,NLM_8803460,Print,,,0,0,"0903-1936 (Print), 1399-3003 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,RANGE,The European respiratory journal,NLM_8803460,Print,1,6,1988,1993,"0903-1936 (Print), 1399-3003 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,RANGE,The European respiratory journal,NLM_8803460,Print,29,38,2007,2011,"0903-1936 (Print), 1399-3003 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,HOLDING,The Gerontologist,NLM_0375327,Print,,,0,0,"0016-9013 (Print), 1758-5341 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,5/18/23
,RANGE,The Gerontologist,NLM_0375327,Print,40,46,2000,2006,"0016-9013 (Print), 1758-5341 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,5/18/23
,HOLDING,The Harvard Medical School health letter,NLM_7801747,Print,,,0,0,0161-7486 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,The Harvard Medical School health letter,NLM_7801747,Print,2,15,1977,1990,0161-7486 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,The Hastings Center report,NLM_0410447,Print,,,0,0,"0093-0334 (Print), 1552-146X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Hastings Center report,NLM_0410447,Print,,,2012,2012,"0093-0334 (Print), 1552-146X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Hip,NLM_7511195,Print,,,0,0,0095-7216 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Hip,NLM_7511195,Print,,,1973,1978,0095-7216 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Hip,NLM_7511195,Print,,,1982,1986,0095-7216 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Histochemical journal,NLM_0163161,Print,,,0,0,0018-2214 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Histochemical journal,NLM_0163161,Print,,,1997,2002,0018-2214 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Independent practitioner,NLM_0010316,Print,,,0,0,1069-0433 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Independent practitioner,NLM_0010316,Print,1,9,0,0,1069-0433 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Index of psychoanalytic writings,NLM_1306253,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Index of psychoanalytic writings,NLM_1306253,Print,1,14,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The International journal of oral & maxillofacial implants,NLM_8611905,Print,,,0,0,"0882-2786 (Print), 1942-4434 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/27/23
,RANGE,The International journal of oral & maxillofacial implants,NLM_8611905,Print,6,27,1991,2012,"0882-2786 (Print), 1942-4434 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/27/23
,HOLDING,The International journal of oral implantology : implantologist,NLM_9002981,Print,,,0,0,1048-1842 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/27/23
,RANGE,The International journal of oral implantology : implantologist,NLM_9002981,Print,5,8,1988,1991,1048-1842 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/27/23
,HOLDING,The International journal of orofacial myology : official publication of the International Association of Orofacial Myology,NLM_8207532,Print,,,0,0,"0735-0120 (Print), 2694-2526 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/27/23
,RANGE,The International journal of orofacial myology : official publication of the International Association of Orofacial Myology,NLM_8207532,Print,28,45,2002,2019,"0735-0120 (Print), 2694-2526 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/27/23
,HOLDING,The International journal of periodontics & restorative dentistry,NLM_8200894,Print,,,0,0,"0198-7569 (Print), 1945-3388 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The International journal of periodontics & restorative dentistry,NLM_8200894,Print,7,33,1987,2013,"0198-7569 (Print), 1945-3388 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The International journal of prosthodontics,NLM_8900938,Print,,,0,0,"0893-2174 (Print), 1942-4426 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/27/23
,RANGE,The International journal of prosthodontics,NLM_8900938,Print,12,25,1999,2012,"0893-2174 (Print), 1942-4426 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/27/23
,HOLDING,The Johns Hopkins medical journal,NLM_0072456,Print,,,0,0,0021-7263 (Print),No,Permanently Retained,0,Years,0,No,No,No,9/26/23
,RANGE,The Johns Hopkins medical journal,NLM_0072456,Print,120,148,1967,1981,0021-7263 (Print),No,Permanently Retained,0,Years,0,No,No,No,9/26/23
,HOLDING,The Journal of allergy and clinical immunology,NLM_1275002,Print,,,0,0,"0091-6749 (Print), 1097-6825 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,RANGE,The Journal of allergy and clinical immunology,NLM_1275002,Print,119,126,2007,2010,"0091-6749 (Print), 1097-6825 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,HOLDING,The Journal of ambulatory care management,NLM_7802876,Print,,,0,0,"0148-9917 (Print), 1550-3267 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Journal of ambulatory care management,NLM_7802876,Print,1,,0,0,"0148-9917 (Print), 1550-3267 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Journal of antimicrobial chemotherapy,NLM_7513617,Print,,,0,0,"0305-7453 (Print), 1460-2091 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Journal of antimicrobial chemotherapy,NLM_7513617,Print,15,46,1985,2000,"0305-7453 (Print), 1460-2091 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Journal of applied nutrition,NLM_0404726,Print,,,0,0,0021-8960 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,RANGE,The Journal of applied nutrition,NLM_0404726,Print,13,55,1960,2005,0021-8960 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,HOLDING,The Journal of asthma : official journal of the Association for the Care of Asthma,NLM_8106454,Print,,,0,0,"0277-0903 (Print), 1532-4303 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,RANGE,The Journal of asthma : official journal of the Association for the Care of Asthma,NLM_8106454,Print,18,18,1981,1981,"0277-0903 (Print), 1532-4303 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,RANGE,The Journal of asthma : official journal of the Association for the Care of Asthma,NLM_8106454,Print,19,39,1982,2002,"0277-0903 (Print), 1532-4303 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,HOLDING,The Journal of bone and joint surgery. American volume,NLM_0014030,Print,,,0,0,"0021-9355 (Print), 1058-2436 (CD-ROM), 1535-1386 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,RANGE,The Journal of bone and joint surgery. American volume,NLM_0014030,Print,30,74,1948,1992,"0021-9355 (Print), 1058-2436 (CD-ROM), 1535-1386 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,RANGE,The Journal of bone and joint surgery. American volume,NLM_0014030,Print,77,81,1995,1999,"0021-9355 (Print), 1058-2436 (CD-ROM), 1535-1386 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,HOLDING,The Journal of bone and joint surgery. British volume,NLM_0375355,Print,,,0,0,"0301-620X (Print), 0968-7300 (CD-ROM), 2044-5377 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,RANGE,The Journal of bone and joint surgery. British volume,NLM_0375355,Print,30,74,1948,1992,"0301-620X (Print), 0968-7300 (CD-ROM), 2044-5377 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,HOLDING,The Journal of bone and joint surgery,NLM_17840040R,Print,,,0,0,"0375-9229 (Print), 1938-0658 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,RANGE,The Journal of bone and joint surgery,NLM_17840040R,Print,7,29,1925,1947,"0375-9229 (Print), 1938-0658 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,HOLDING,The Journal of cardiovascular surgery,NLM_0066127,Print,,,0,0,"0021-9509 (Print), 1827-191X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Journal of cardiovascular surgery,NLM_0066127,Print,45,55,2004,2014,"0021-9509 (Print), 1827-191X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Journal of clinical endocrinology and metabolism,NLM_0375362,Print,,,0,0,"0021-972X (Print), 1945-7197 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,12/19/19
,RANGE,The Journal of clinical endocrinology and metabolism,NLM_0375362,Print,58,81,1984,1996,"0021-972X (Print), 1945-7197 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,12/19/19
,HOLDING,The Journal of clinical endocrinology,NLM_17840150R,Print,,,0,0,0368-1610 (Print),No,Permanently Retained,0,Years,0,No,No,No,12/19/19
,RANGE,The Journal of clinical endocrinology,NLM_17840150R,Print,2,11,1942,1951,0368-1610 (Print),No,Permanently Retained,0,Years,0,No,No,No,12/19/19
,HOLDING,The Journal of clinical investigation,NLM_7802877,Print,,,0,0,"0021-9738 (Print), 1558-8238 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/7/23
,RANGE,The Journal of clinical investigation,NLM_7802877,Print,1,116,1924,2006,"0021-9738 (Print), 1558-8238 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/7/23
,RANGE,The Journal of clinical investigation,NLM_7802877,Print,129,130,2019,2020,"0021-9738 (Print), 1558-8238 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/7/23
,HOLDING,The Journal of clinical nutrition,NLM_17840170R,Print,,,0,0,"0095-9871 (Print), 1938-3215 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Journal of clinical nutrition,NLM_17840170R,Print,1,2,0,0,"0095-9871 (Print), 1938-3215 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Journal of clinical pediatric dentistry,NLM_9100079,Print,,,0,0,"1053-4628 (Print), 1557-5268 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,4/7/23
,RANGE,The Journal of clinical pediatric dentistry,NLM_9100079,Print,15,,1990,0,"1053-4628 (Print), 1557-5268 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,4/7/23
,HOLDING,The Journal of clinical psychiatry monograph series,NLM_8406471,Print,,,0,0,0742-1915 (Print),No,Permanently Retained,0,Years,0,No,No,No,4/10/23
,RANGE,The Journal of clinical psychiatry monograph series,NLM_8406471,Print,12,17,1994,1999,0742-1915 (Print),No,Permanently Retained,0,Years,0,No,No,No,4/10/23
,HOLDING,The Journal of clinical psychiatry,NLM_7801243,Print,,,0,0,"0160-6689 (Print), 1555-2101 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,4/10/23
,RANGE,The Journal of clinical psychiatry,NLM_7801243,Print,49,,1988,0,"0160-6689 (Print), 1555-2101 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,4/10/23
,HOLDING,The Journal of comparative neurology,NLM_0406041,Print,,,0,0,"0021-9967 (Print), 1096-9861 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Journal of comparative neurology,NLM_0406041,Print,,,1996,2000,"0021-9967 (Print), 1096-9861 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Journal of cranio-mandibular practice,NLM_8301363,Print,,,0,0,0734-5410 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,The Journal of cranio-mandibular practice,NLM_8301363,Print,1,2,0,0,0734-5410 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,The Journal of dental medicine,NLM_17910020R,Print,,,0,0,0096-0241 (Print),No,Permanently Retained,0,Years,0,No,No,No,4/10/23
,RANGE,The Journal of dental medicine,NLM_17910020R,Print,8,20,1953,1965,0096-0241 (Print),No,Permanently Retained,0,Years,0,No,No,No,4/10/23
,HOLDING,The Journal of emergency medicine,NLM_8412174,Print,,,0,0,0736-4679 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/6/22
,RANGE,The Journal of emergency medicine,NLM_8412174,Print,13,26,1995,2004,0736-4679 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/6/22
,HOLDING,The Journal of endocrinology,NLM_0375363,Print,,,0,0,"0022-0795 (Print), 1479-6805 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/10/23
